tweet,label
"RT @mpatel: @mpatel @mpatel خله يدخل بيتنا يدور بوكيمون !عشان اخليه يدور جواله في مكان ما .
",negative
"ولا تصف بيونسيه عند افخاذه
",neutral
"RT @lori35: ﴿ أنَت تَلگ ألنبَضه التَي تشّعرنيْ /بالسَعادة  💜 #غرام #شوق #اشتياق #غزل #شعر #احساس #بوح #رمضان #سيلفي #الصدمة #العرا…
",positive
"RT @breanna12: جائزة نوبل في الكيمياء لرئيس الفريق البحثي لمدينة العلوم السعودية http://t.co/7bESdIKhXs http://t.co/7bESdIKhXs
",positive
"اذا جالك تف علية و متخليهوش يتحمل و اوقف التحديث الآلي.نظام أندرويد 7.0 نوجا يعاني من مشكلة الاستقرار http://t.co/S8rbWdTpsU
",negative
"قاتل ماجور سابق يعود الى القتل لينتقم من الذي  قتل صديقه 🔥 انسخ الرابط وضعه في جوجل كرومhttp://t.co/SMm1cDedAt http://t.co/SMm1cDedAt
",negative
"السعودية: «درع الخليج1» حقق أهدافه #السعودية http://t.co/tn9HYq8ZlR
",positive
"المسلمون يؤمنون ان المراة لاتقود امة ومع ذلك يتمنون فوز هيلاري كلنتون وكلاهما اشد  اعداء الاسلام
",negative
"ارملة سورية فى جدة تقبل بـــــــــــزواج مســـــــــــــيار لظروف خاصة  http://t.co/BSQ1Xs2GY0
",neutral
"#مصر_لن_تركع ؟!! مصر راكعة ومنفقصة من زمااان والفيران بتلعب فيها من كل خرم واهم فار فيهم سيسي نفسه يكون حصان !
",negative
"(إن إلى ربك الرجعى) [العلق:8] #ريال_مدريد
",positive
"RT @qfrost: #العبادي يقصف #اردوغان صاروخ أرض أرض . #erdogan_is_isis http://t.co/IUC0qTQRjy
",negative
"RT @kristinhernandez: جوجل تستحوذ على شركة FameBit منصة الربط بين المعلنين والمؤثرين في اليوتيوب وشبكات التواصل الإجتماعي.ما أقو إلا قااادييييمت 😑 h…
",positive
"RT @martinmichael: تقارير.. ريال مدريد أفضل من دون راموسhttp://t.co/uTeLBvKI5g http://t.co/uTeLBvKI5g
",positive
"RT @navarrocynthia: أمريكا أبادت الهنود الحُمر، ودمّرت السهول الخُضر، ولوّثت السواحل الزُرق، واحتلّت الأراضي الصُفر، ثم تصدقون أنها تكافح الإرهاب.
",negative
"RT @emilymyers: سيدرا.. طفلة سورية في سن التاسعة ""مربية لطفلين"" http://t.co/ckENC81Zl6
",negative
"من الفضاوه والملل ناطرين مناظره هيلاري كلنتون مع ديشامب. ماكوووو شغل
",negative
"RT @yortiz: كاسيميرو : ريال مدريد أكثر بكثير مما كنت أتوقعه ، سعيد جدا لكوني في هذا النادي.
",positive
"أول ما طلع هاري بوتر كنت اخاف من دوبي لدرجة ما أنام بليل 😂💔 و @melissaroach دايماً تضحك علي على هالسالفه 🙃 و هاذي… http://t.co/WjoP8nV9Xw
",positive
"RT @vasqueztracy: اليمن: الحوثي: لدينا الأدلة الفنية القاطعة على ضلوع #السعودية في ارتكاب مجزرة صنعاء  http://t.co/XNLrdFfvI3
",negative
"#افضل_طقم_لروجر_فيدرر طبعاً كل طقم على المآيسترو يزيده فخاآامةة.. بس هالطقمين الأجمل 💙💜 http://t.co/avieHOu0pw
",positive
"لا قلق على رمضان http://t.co/7dy1UxCAwB
",positive
"RT @benjamin14: الزمالك هيلعب يوم ١٥-١٠ ودى هتبقي الذكرى الاولي لوقفه رمضان التانيه ع الكورة 😂 http://t.co/Tq50uRsIam
",positive
"RT @donald39: يتفنون في الكفر..وصول النبي نوح (حاشاه) إلى #كربلاء للتعزية بمصاب #الحسين بمناسبة #عاشوراء#العراق #الحشد_الشعبي #الس…
",negative
"اسحب كل كلامي السابق عن جستن بيبر والله انه اسطوره.
",positive
"أفضل أجهزة الكمبيوتر المحمولة التي تعمل بنظام ويندوز 10 http://t.co/USpC5FHcXa
",positive
"RT @ustewart: ليونيل ميسي عبر الانستغرام : هدف صديقي فهد المولد من افضل الاهداف اللتي رأيتها في حياتي سأطلب منه تعليمي الطريقه http://t.co/5EjMLo2ivh
",positive
"الاتجاه: أوباما يصل الى إسرائيل للمشاركة بدفن بيريس: الاتجاه برس / وكالاتوصل الرئيس الأمريكي باراك أوباما وز... http://t.co/9XKdq6RbsF
",neutral
"هيلاري كلنتون تقول أريد أمريكا الكل فيها يساهم في البناء بغض النظر عن اصولو أو ديانتو إنشاء الله يكون هذا التصريح قول و فعل# Usa
",positive
"لازلت في محاربة جستن بيبر واي اغنيه تعجبني اشوف سومو اذا منزلها بصوته💓
",negative
"RT @pboone: هل حرضت (#إسرائيل) صناع القرار في أمريكا على إصدار «جاستا» ضد #السعودية؟في حالة الحجب: http://t.co/XRaZSyVNen http://t.co/XRaZSyVNen
",negative
"RT @gwright: ومازال "" تحرير القدس"" يمر عبر تدمير سوريا وقتل السوريين والفلسطينيين بمساعدة أبو علي بوتين ..- مخيم خان الشيح ليلة أم…
",negative
"لأول مرة في حياتي بشعر بعدم الرغبة بمشاهدة هاري بوتر لآخرو
",negative
"RT @shannonallen: مغني الروك روجر ووترز يشبه ترامب بالخنزير ويجدد هجومه على #إسرائيلhttp://t.co/3eDOKUCEpx #هيلاري_ترامب #أميركا…
",negative
"#الأسد: لست ""#سوبر_مان"".. و #المصالحة الخيار الأمثلhttp://t.co/QGnyc9wJFW #حلب #النظام_السوري #بشار_الأسد http://t.co/QGnyc9wJFW
",positive
"RT @ricardomelendez: بدء عرض الصفحات المسرعة #AMP على نتائج بحث #جوجل بشكل عام#الاخبار_التقنيةhttp://t.co/EYR67myhnf http://t.co/EYR67myhnf
",positive
"دونالد ترامب خااااااارب الدنيا حالا😂😂جايب 4 بنات حالا واحده بتقول بيل كلينتون اغتصبها والتانيه بتقول ههدوها متتكلمش عشان هيلاريبرشاااااام
",negative
"غوغل تعرض هواتفها الجديدة بسعة تخزين لانهائية http://t.co/jnzxvHYRaJ http://t.co/jnzxvHYRaJ
",positive
"RT @erik63: فرحه مصري لدخول رجل الى الأسلام ! ما شاء الله عليه :) http://t.co/Sv56gbY9ML
",positive
"مترجم: غوغل تعتزم بناء حاسوب خارق يفوق قدرات الحواسيب الحالية 100 مليون مرة #ساسة_بوستhttp://t.co/0BN4SOGbho
",positive
"RT @imason: هذه الصور مهي لحظة خروج البنات من مصلى نساء بتراويح رمضانبل لحظة تجمهر بنات حول مشهور من سرابيت سناب للاسفحسبي الله #ح…
",neutral
"لعبة بوكيمون جو تفوق التوقعات http://t.co/fAXR9VmaGT
",positive
"40 % ارتفاع الذهب في سورية منذ بداية العام #سناب intshaar #تداول #السعودية http://t.co/qlaxsLJr3O
",negative
"#أسأل_تويتسو لما ادخل في جوالي على جوجل واكتب مثلا سيرة شخص ما وعلى ويكيبيديا الحرة يحمل  ولما اخرج اجده يحمل  واسكر جوال  يروح تحميل
",negative
"هدف رائع من لاعب ريال مدريد ماركو أسينسيو على أشبيلية | كأس السوبر الأوروبي2016 http://t.co/CDGquIksNb
",positive
"رحت بسجل بنادي بس كلاسات رقص وايروبيك بدون سباحة قالت لي 6000 والله لو أنك بتطلعيني بيونسيه :(
",negative
"RT @jerry72: هذه…حال دمشق العروبة اليومهذه…حال حرائرهاوهذا…مافعله الفرس بهاتحتضن طفلها نائمة بالشارعفأين أنتم ياعرب…؟؟#سوريا http://t.co/O1i4NSTnAG
",negative
"RT @dicksonrobert: وشو بالنسبة لمنكوبي #حلب ...ضحايا راهنوا عليكم وقوبل رهانهم بالخذلان والتجاهل وتركوا ليواجهوا قصف حليفكم بوتين ..عزل…
",negative
"RT @jonathanlopez: #إيران.. تعطيل شركة « فروآلياج إيران» الصناعية في مدينة ازنا..http://t.co/UmKs1Cf3zo  http://t.co/UmKs1Cf3zo
",negative
"@carla63 @carla63 الشكر وكل الشكر لمصر على تعقلها وتبرأها من داعمي الإرهاب بالمال والفتاوي والسلاح والإعلام
",positive
"مين أسرع روجر ولا فيدرر؟؟ http://t.co/8PJCeumpaW
",neutral
"RT @lbailey: @lbailey @lbailey @lbailey @lbailey @lbailey أحسنت وأجدت أخ الاسلام
",positive
"RT @duranjoseph: لا تيأس .. الإسلام باقي ولاتبالي.راهنت قريش علي نهاية الإسلام في بدر فأتت بخيلائها فباتوا ليلهم في حفرة تحت أقدام النبي محمد ﷺ…
",positive
"RT @wreed: تسريبات ويكيليكس| هيلاري #كلنتون: #قطر تدعم #داعش وهذه خطة المواجهة لتفاصيل أكثر  http://t.co/HKqdLIDGAV http://t.co/HKqdLIDGAV
",negative
"دسمان | فيديو مؤلم لطفلة سورية جريحة تنادي والدها - http://t.co/E2SCMB4ubw
",negative
"أوباما يشيد بشجاعة الرئيس الكولومبي بعد فوزه بجائزة نوبل للسلامhttp://t.co/4wK7ShuGbR الرئيس الأمريكي باراك أوباما يوم الجمعة بشج…
",positive
"لا جديد هذا مستوى الأرجنتين بلاد الفالصو بدون الذهبي ميسي
",negative
"اخبار برشلونة اليوم Monday 10/10/2016 : فيديو : جماهير اسبانيا تهاجم بيكيه وهذا الأخير يعلن اعتزاله اللعب دوليا http://t.co/BiDuP8WgRK
",negative
"RT @danielhunter: الصحفي: "" ماذا تتمنى لرياضة التنس في قادم الأيام ؟ ""ستان ففرنكا: "" أن تدوم الصحة لروجر فيدرر ."" http://t.co/ATlUQuBRb5
",positive
"قال الرئيس الأميركي باراك أوباما إنه بحاجة للاستماع لأفكار بشأن إنهاء الحرب في سوريا http://t.co/WOCVuSKaQH عبر @cheryl81
",positive
"RT @imartinez: #المرصد_الايراني#حقوق_وحريات | أفغانستان تدين بشدة تعامل إيران تجاه المهاجرين""ترجمة خاصة""http://t.co/MYWK3ZSHfB
",negative
"RT @zchavez: رافقت النائب فلاح الصواغ ومجموعة من النواب إلى حلبووجدت في أبو سعود وبقية الأخوة صدق المشاعر وعظم الشعور بالمسؤولية لنص…
",positive
"RT @diazana: لماذا يدافع الاخوان المسلمين عن المملكة ويحاولون تبرأتها من جريمة قصف قاعة عزاء صنعاءمثلهم سارع داعش بتبني الجريمةكيف ي…
",negative
"RT @tracyalexander: #هيج_و اصير وزيرة الصحة إلا اشنق عديلة بباب المعظم يم البوكي ستوب حتى الي يدور على بوكيمون يشوف عديله ويجوز من اللعبه
",negative
